day,day_code,phase_number,phase,mode,topic,difficulty,estimated_time_hours,tools,objective,required_submission
79,DAY_079,8,Data Visualization and Communication,Integration and documentation,"Data Visualization and Communication — Integration, Documentation, and Handover",foundation-to-intermediate,8,Python | Jupyter | Matplotlib | Seaborn | Plotly | LibreOffice Impress,"Integrate the four data visualization and communication skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
80,DAY_080,8,Data Visualization and Communication,Assessment and presentation,Data Visualization and Communication — Assessment Project,foundation-to-intermediate,8,Python | Jupyter | Matplotlib | Seaborn | Plotly | LibreOffice Impress,"Plan, execute, verify, present, and safely close an assessment project covering the complete data visualization and communication phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
81,DAY_081,9,SQL and Relational Analytics,Orientation and setup,Relational Design And Keys — Foundations and Vocabulary,intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Explain and demonstrate relational design and keys through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
82,DAY_082,9,SQL and Relational Analytics,Concept development,Relational Design And Keys — Applied Baseline Lab,intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Complete a supervised applied lab for relational design and keys, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
83,DAY_083,9,SQL and Relational Analytics,Guided laboratory,Select Filtering And Aggregation — Architecture and Components,intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Explain and demonstrate SELECT filtering and aggregation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
84,DAY_084,9,SQL and Relational Analytics,Guided laboratory,Select Filtering And Aggregation — Configuration Lab,intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Complete a supervised applied lab for SELECT filtering and aggregation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
85,DAY_085,9,SQL and Relational Analytics,Applied practice,Joins Windows And Subqueries — Design and Technique,intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Explain and demonstrate joins windows and subqueries through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
86,DAY_086,9,SQL and Relational Analytics,Operations and measurement,Joins Windows And Subqueries — Operations and Measurement,intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Complete a supervised applied lab for joins windows and subqueries, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
87,DAY_087,9,SQL and Relational Analytics,Troubleshooting laboratory,Query Validation And Performance — Troubleshooting and Failure Modes,intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Explain and demonstrate query validation and performance through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
88,DAY_088,9,SQL and Relational Analytics,Safety and quality review,"Query Validation And Performance — Safety, Quality, and Verification",intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Complete a supervised applied lab for query validation and performance, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
89,DAY_089,9,SQL and Relational Analytics,Integration and documentation,"SQL and Relational Analytics — Integration, Documentation, and Handover",intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Integrate the four sql and relational analytics skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
90,DAY_090,9,SQL and Relational Analytics,Assessment and presentation,SQL and Relational Analytics — Assessment Project,intermediate,8,Python | Jupyter | SQLite/PostgreSQL lab | SQL | pandas,"Plan, execute, verify, present, and safely close an assessment project covering the complete sql and relational analytics phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
91,DAY_091,10,Regression Analysis,Orientation and setup,Linear Regression Assumptions — Foundations and Vocabulary,intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Explain and demonstrate linear regression assumptions through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
92,DAY_092,10,Regression Analysis,Concept development,Linear Regression Assumptions — Applied Baseline Lab,intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Complete a supervised applied lab for linear regression assumptions, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
93,DAY_093,10,Regression Analysis,Guided laboratory,Feature Preparation And Leakage — Architecture and Components,intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Explain and demonstrate feature preparation and leakage through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
94,DAY_094,10,Regression Analysis,Guided laboratory,Feature Preparation And Leakage — Configuration Lab,intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Complete a supervised applied lab for feature preparation and leakage, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
95,DAY_095,10,Regression Analysis,Applied practice,Regularization And Diagnostics — Design and Technique,intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Explain and demonstrate regularization and diagnostics through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
96,DAY_096,10,Regression Analysis,Operations and measurement,Regularization And Diagnostics — Operations and Measurement,intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Complete a supervised applied lab for regularization and diagnostics, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
97,DAY_097,10,Regression Analysis,Troubleshooting laboratory,Mae Rmse And Residual Analysis — Troubleshooting and Failure Modes,intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Explain and demonstrate MAE RMSE and residual analysis through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
98,DAY_098,10,Regression Analysis,Safety and quality review,"Mae Rmse And Residual Analysis — Safety, Quality, and Verification",intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Complete a supervised applied lab for MAE RMSE and residual analysis, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
99,DAY_099,10,Regression Analysis,Integration and documentation,"Regression Analysis — Integration, Documentation, and Handover",intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Integrate the four regression analysis skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
100,DAY_100,10,Regression Analysis,Assessment and presentation,Regression Analysis — Assessment Project,intermediate,8,Python | Jupyter | scikit-learn | statsmodels | pandas | Matplotlib,"Plan, execute, verify, present, and safely close an assessment project covering the complete regression analysis phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
101,DAY_101,11,Classification and Evaluation,Orientation and setup,Logistic Regression And Probabilities — Foundations and Vocabulary,intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Explain and demonstrate logistic regression and probabilities through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
102,DAY_102,11,Classification and Evaluation,Concept development,Logistic Regression And Probabilities — Applied Baseline Lab,intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Complete a supervised applied lab for logistic regression and probabilities, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
103,DAY_103,11,Classification and Evaluation,Guided laboratory,Confusion Matrix Precision Recall And F1 — Architecture and Components,intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Explain and demonstrate confusion matrix precision recall and F1 through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
104,DAY_104,11,Classification and Evaluation,Guided laboratory,Confusion Matrix Precision Recall And F1 — Configuration Lab,intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Complete a supervised applied lab for confusion matrix precision recall and F1, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
105,DAY_105,11,Classification and Evaluation,Applied practice,Thresholds Roc Pr And Costs — Design and Technique,intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Explain and demonstrate thresholds ROC PR and costs through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
106,DAY_106,11,Classification and Evaluation,Operations and measurement,Thresholds Roc Pr And Costs — Operations and Measurement,intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Complete a supervised applied lab for thresholds ROC PR and costs, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
107,DAY_107,11,Classification and Evaluation,Troubleshooting laboratory,Imbalance Calibration And Slice Analysis — Troubleshooting and Failure Modes,intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Explain and demonstrate imbalance calibration and slice analysis through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
108,DAY_108,11,Classification and Evaluation,Safety and quality review,"Imbalance Calibration And Slice Analysis — Safety, Quality, and Verification",intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Complete a supervised applied lab for imbalance calibration and slice analysis, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
109,DAY_109,11,Classification and Evaluation,Integration and documentation,"Classification and Evaluation — Integration, Documentation, and Handover",intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Integrate the four classification and evaluation skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
110,DAY_110,11,Classification and Evaluation,Assessment and presentation,Classification and Evaluation — Assessment Project,intermediate,8,Python | Jupyter | scikit-learn | pandas | Seaborn,"Plan, execute, verify, present, and safely close an assessment project covering the complete classification and evaluation phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
111,DAY_111,12,Unsupervised Learning,Orientation and setup,Scaling Distance And Similarity — Foundations and Vocabulary,intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Explain and demonstrate scaling distance and similarity through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
112,DAY_112,12,Unsupervised Learning,Concept development,Scaling Distance And Similarity — Applied Baseline Lab,intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Complete a supervised applied lab for scaling distance and similarity, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
113,DAY_113,12,Unsupervised Learning,Guided laboratory,K-Means And Hierarchical Clustering — Architecture and Components,intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Explain and demonstrate k-means and hierarchical clustering through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
114,DAY_114,12,Unsupervised Learning,Guided laboratory,K-Means And Hierarchical Clustering — Configuration Lab,intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Complete a supervised applied lab for k-means and hierarchical clustering, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
115,DAY_115,12,Unsupervised Learning,Applied practice,Pca And Dimensionality Reduction — Design and Technique,intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Explain and demonstrate PCA and dimensionality reduction through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
116,DAY_116,12,Unsupervised Learning,Operations and measurement,Pca And Dimensionality Reduction — Operations and Measurement,intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Complete a supervised applied lab for PCA and dimensionality reduction, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
117,DAY_117,12,Unsupervised Learning,Troubleshooting laboratory,Anomaly Detection And Cautious Interpretation — Troubleshooting and Failure Modes,intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Explain and demonstrate anomaly detection and cautious interpretation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
118,DAY_118,12,Unsupervised Learning,Safety and quality review,"Anomaly Detection And Cautious Interpretation — Safety, Quality, and Verification",intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Complete a supervised applied lab for anomaly detection and cautious interpretation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
119,DAY_119,12,Unsupervised Learning,Integration and documentation,"Unsupervised Learning — Integration, Documentation, and Handover",intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Integrate the four unsupervised learning skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
120,DAY_120,12,Unsupervised Learning,Assessment and presentation,Unsupervised Learning — Assessment Project,intermediate,8,Python | Jupyter | scikit-learn | pandas | Matplotlib,"Plan, execute, verify, present, and safely close an assessment project covering the complete unsupervised learning phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
121,DAY_121,13,Feature Engineering and Pipelines,Orientation and setup,Numeric Transformations And Interactions — Foundations and Vocabulary,intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Explain and demonstrate numeric transformations and interactions through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
122,DAY_122,13,Feature Engineering and Pipelines,Concept development,Numeric Transformations And Interactions — Applied Baseline Lab,intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Complete a supervised applied lab for numeric transformations and interactions, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
123,DAY_123,13,Feature Engineering and Pipelines,Guided laboratory,Categorical Date And Text Features — Architecture and Components,intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Explain and demonstrate categorical date and text features through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
124,DAY_124,13,Feature Engineering and Pipelines,Guided laboratory,Categorical Date And Text Features — Configuration Lab,intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Complete a supervised applied lab for categorical date and text features, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
125,DAY_125,13,Feature Engineering and Pipelines,Applied practice,Preprocessing Pipelines And Leakage Prevention — Design and Technique,intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Explain and demonstrate preprocessing pipelines and leakage prevention through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
126,DAY_126,13,Feature Engineering and Pipelines,Operations and measurement,Preprocessing Pipelines And Leakage Prevention — Operations and Measurement,intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Complete a supervised applied lab for preprocessing pipelines and leakage prevention, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
127,DAY_127,13,Feature Engineering and Pipelines,Troubleshooting laboratory,Feature Selection And Explainability — Troubleshooting and Failure Modes,intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Explain and demonstrate feature selection and explainability through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
128,DAY_128,13,Feature Engineering and Pipelines,Safety and quality review,"Feature Selection And Explainability — Safety, Quality, and Verification",intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Complete a supervised applied lab for feature selection and explainability, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
129,DAY_129,13,Feature Engineering and Pipelines,Integration and documentation,"Feature Engineering and Pipelines — Integration, Documentation, and Handover",intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Integrate the four feature engineering and pipelines skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
130,DAY_130,13,Feature Engineering and Pipelines,Assessment and presentation,Feature Engineering and Pipelines — Assessment Project,intermediate,8,Python | Jupyter | scikit-learn | pandas | Git,"Plan, execute, verify, present, and safely close an assessment project covering the complete feature engineering and pipelines phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
131,DAY_131,14,Time Series and Forecasting,Orientation and setup,Time Indexes Frequency And Resampling — Foundations and Vocabulary,intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Explain and demonstrate time indexes frequency and resampling through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
132,DAY_132,14,Time Series and Forecasting,Concept development,Time Indexes Frequency And Resampling — Applied Baseline Lab,intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Complete a supervised applied lab for time indexes frequency and resampling, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
133,DAY_133,14,Time Series and Forecasting,Guided laboratory,Trend Seasonality And Stationarity — Architecture and Components,intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Explain and demonstrate trend seasonality and stationarity through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
134,DAY_134,14,Time Series and Forecasting,Guided laboratory,Trend Seasonality And Stationarity — Configuration Lab,intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Complete a supervised applied lab for trend seasonality and stationarity, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
135,DAY_135,14,Time Series and Forecasting,Applied practice,Forecast Validation And Backtesting — Design and Technique,intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Explain and demonstrate forecast validation and backtesting through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
136,DAY_136,14,Time Series and Forecasting,Operations and measurement,Forecast Validation And Backtesting — Operations and Measurement,intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Complete a supervised applied lab for forecast validation and backtesting, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
137,DAY_137,14,Time Series and Forecasting,Troubleshooting laboratory,Forecast Error And Uncertainty — Troubleshooting and Failure Modes,intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Explain and demonstrate forecast error and uncertainty through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
138,DAY_138,14,Time Series and Forecasting,Safety and quality review,"Forecast Error And Uncertainty — Safety, Quality, and Verification",intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Complete a supervised applied lab for forecast error and uncertainty, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
139,DAY_139,14,Time Series and Forecasting,Integration and documentation,"Time Series and Forecasting — Integration, Documentation, and Handover",intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Integrate the four time series and forecasting skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
140,DAY_140,14,Time Series and Forecasting,Assessment and presentation,Time Series and Forecasting — Assessment Project,intermediate-to-advanced,8,Python | Jupyter | pandas | statsmodels | Matplotlib,"Plan, execute, verify, present, and safely close an assessment project covering the complete time series and forecasting phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
141,DAY_141,15,NLP and Text Analytics,Orientation and setup,Text Provenance Cleaning And Tokenization — Foundations and Vocabulary,intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Explain and demonstrate text provenance cleaning and tokenization through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
142,DAY_142,15,NLP and Text Analytics,Concept development,Text Provenance Cleaning And Tokenization — Applied Baseline Lab,intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Complete a supervised applied lab for text provenance cleaning and tokenization, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
143,DAY_143,15,NLP and Text Analytics,Guided laboratory,Tf-Idf And Baseline Classification — Architecture and Components,intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Explain and demonstrate TF-IDF and baseline classification through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
144,DAY_144,15,NLP and Text Analytics,Guided laboratory,Tf-Idf And Baseline Classification — Configuration Lab,intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Complete a supervised applied lab for TF-IDF and baseline classification, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
145,DAY_145,15,NLP and Text Analytics,Applied practice,Embeddings And Semantic Similarity — Design and Technique,intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Explain and demonstrate embeddings and semantic similarity through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
146,DAY_146,15,NLP and Text Analytics,Operations and measurement,Embeddings And Semantic Similarity — Operations and Measurement,intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Complete a supervised applied lab for embeddings and semantic similarity, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
147,DAY_147,15,NLP and Text Analytics,Troubleshooting laboratory,Language Bias Multilingual Limits And Evaluation — Troubleshooting and Failure Modes,intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Explain and demonstrate language bias multilingual limits and evaluation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
148,DAY_148,15,NLP and Text Analytics,Safety and quality review,"Language Bias Multilingual Limits And Evaluation — Safety, Quality, and Verification",intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Complete a supervised applied lab for language bias multilingual limits and evaluation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
149,DAY_149,15,NLP and Text Analytics,Integration and documentation,"NLP and Text Analytics — Integration, Documentation, and Handover",intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Integrate the four nlp and text analytics skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
150,DAY_150,15,NLP and Text Analytics,Assessment and presentation,NLP and Text Analytics — Assessment Project,intermediate-to-advanced,8,Python | Jupyter | scikit-learn | spaCy/NLTK | sentence-transformers,"Plan, execute, verify, present, and safely close an assessment project covering the complete nlp and text analytics phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
151,DAY_151,16,Big Data and Distributed Concepts,Orientation and setup,Data Volume Velocity And Partitioning — Foundations and Vocabulary,intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Explain and demonstrate data volume velocity and partitioning through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
152,DAY_152,16,Big Data and Distributed Concepts,Concept development,Data Volume Velocity And Partitioning — Applied Baseline Lab,intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Complete a supervised applied lab for data volume velocity and partitioning, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
153,DAY_153,16,Big Data and Distributed Concepts,Guided laboratory,Columnar Formats And Efficient Processing — Architecture and Components,intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Explain and demonstrate columnar formats and efficient processing through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
154,DAY_154,16,Big Data and Distributed Concepts,Guided laboratory,Columnar Formats And Efficient Processing — Configuration Lab,intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Complete a supervised applied lab for columnar formats and efficient processing, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
155,DAY_155,16,Big Data and Distributed Concepts,Applied practice,Distributed Compute With Local Examples — Design and Technique,intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Explain and demonstrate distributed compute with local examples through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
156,DAY_156,16,Big Data and Distributed Concepts,Operations and measurement,Distributed Compute With Local Examples — Operations and Measurement,intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Complete a supervised applied lab for distributed compute with local examples, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
