day,day_code,phase_number,phase,mode,topic,difficulty,estimated_time_hours,tools,objective,required_submission
84,DAY_084,9,"Phase 9 — Compute, Images, Scaling, and Serverless",Guided laboratory,Bootstrap Scripts and Cloud-Init Concepts,intermediate,8,VirtualBox | Docker | local cloud emulator | provider sandbox where authorized,Write and test an idempotent local initialization script.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
85,DAY_085,9,"Phase 9 — Compute, Images, Scaling, and Serverless",Applied practice,Instance Metadata and SSRF Risk,intermediate,8,VirtualBox | Docker | local cloud emulator | provider sandbox where authorized,Demonstrate metadata-risk controls using a harmless local mock service.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
86,DAY_086,9,"Phase 9 — Compute, Images, Scaling, and Serverless",Applied practice,Load Balancing and Health Checks,intermediate,8,VirtualBox | Docker | local cloud emulator | provider sandbox where authorized,Distribute local requests and remove an unhealthy backend.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
87,DAY_087,9,"Phase 9 — Compute, Images, Scaling, and Serverless",Evaluation laboratory,Autoscaling Policies and Capacity Planning,intermediate,8,VirtualBox | Docker | local cloud emulator | provider sandbox where authorized,Simulate scale-out/scale-in thresholds and cooldown behavior.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
88,DAY_088,9,"Phase 9 — Compute, Images, Scaling, and Serverless",Safety and operations review,Serverless Functions and Event-Driven Compute,intermediate,8,VirtualBox | Docker | local cloud emulator | provider sandbox where authorized,Run a local function emulator and validate input and timeout controls.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
89,DAY_089,9,"Phase 9 — Compute, Images, Scaling, and Serverless",Documentation and integration,Scheduled and Batch Cloud Workloads,intermediate,8,VirtualBox | Docker | local cloud emulator | provider sandbox where authorized,Design a bounded scheduled job with retries and idempotency.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
90,DAY_090,9,"Phase 9 — Compute, Images, Scaling, and Serverless",Assessment and presentation,Compute Architecture Assessment,intermediate,8,VirtualBox | Docker | local cloud emulator | provider sandbox where authorized,"Deliver a scalable compute design with performance, cost, security, and failure controls.","Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
91,DAY_091,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Orientation and setup,"Object, Block, and File Storage Models",intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,"Select storage models for sample access, durability, and performance needs.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
92,DAY_092,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Concept development,"Object Storage Buckets, Keys, and Access",intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,Operate local object storage and verify private-by-default access.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
93,DAY_093,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Guided laboratory,"Storage Versioning, Lifecycle, and Retention",intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,Configure or simulate versioning and expiry on synthetic objects.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
94,DAY_094,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Guided laboratory,Encryption at Rest and Key Management Concepts,intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,Demonstrate encryption and document key ownership and rotation.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
95,DAY_095,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Applied practice,Managed Relational Database Concepts,intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,Deploy a local database and map responsibilities to a managed service.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
96,DAY_096,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Applied practice,"Database Connectivity, TLS, and Least Privilege",intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,Connect an application using a restricted database role.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
97,DAY_097,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Evaluation laboratory,NoSQL Models and Consistency Choices,intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,Compare key-value/document patterns and consistency tradeoffs.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
98,DAY_098,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Safety and operations review,"Backup, Restore, RPO, and RTO",intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,Create and restore a test backup while measuring recovery time and data point.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
99,DAY_099,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Documentation and integration,"Replication, Multi-Zone Availability, and Failover",intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,"Simulate a failure and document detection, promotion, and data-risk considerations.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
100,DAY_100,10,"Phase 10 — Cloud Storage, Databases, and Data Protection",Assessment and presentation,Cloud Data Services Assessment Project,intermediate,8,MinIO/local object storage | PostgreSQL/SQLite | Docker | provider sandbox where authorized,Deliver protected storage and database designs with tested backup and restore evidence.,"Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
101,DAY_101,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Orientation and setup,Infrastructure as Code Foundations,intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,Install or verify Terraform/OpenTofu and apply a harmless local resource.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
102,DAY_102,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Concept development,"Providers, Resources, and Dependency Graphs",intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,Create resources and inspect implicit and explicit dependencies.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
103,DAY_103,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Guided laboratory,"Variables, Locals, Outputs, and Validation",intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,Parameterize configuration and reject invalid inputs.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
104,DAY_104,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Guided laboratory,"Plan, Apply, Refresh, and Destroy Lifecycle",intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,Review plans and destroy only assigned disposable resources.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
105,DAY_105,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Applied practice,"State Files, Locking, and Sensitive Data",intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,Inspect state risk and design secure remote-state controls without exposing secrets.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
106,DAY_106,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Applied practice,Reusable Modules and Version Constraints,intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,Build a small versioned module with documented inputs and outputs.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
107,DAY_107,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Evaluation laboratory,Workspaces and Environment Separation,intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,Compare workspace use with separate state and account boundaries.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
108,DAY_108,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Safety and operations review,"IaC Formatting, Validation, Linting, and Tests",intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,Run automated checks before any apply action.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
109,DAY_109,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Documentation and integration,Policy as Code and Guardrails,intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,"Evaluate harmless IaC against cost, region, tagging, and exposure rules.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
110,DAY_110,11,Phase 11 — Infrastructure as Code with Terraform/OpenTofu,Assessment and presentation,Infrastructure as Code Assessment Project,intermediate,8,Terraform or OpenTofu | Git | Docker/local providers | VS Code,"Deliver a reviewed, tested, reversible infrastructure module and runbook.","Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
111,DAY_111,12,Phase 12 — Configuration Management and Automation,Orientation and setup,Configuration Management and Desired State,intermediate,8,Ansible | Linux VMs | Git | Bash/Python,"Compare image baking, scripts, and configuration management.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
112,DAY_112,12,Phase 12 — Configuration Management and Automation,Concept development,Ansible Inventory and Connectivity,intermediate,8,Ansible | Linux VMs | Git | Bash/Python,Manage authorized local VMs with a restricted inventory.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
113,DAY_113,12,Phase 12 — Configuration Management and Automation,Guided laboratory,Ad Hoc Commands and Safe Execution,intermediate,8,Ansible | Linux VMs | Git | Bash/Python,Run read-only checks before a bounded configuration change.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
114,DAY_114,12,Phase 12 — Configuration Management and Automation,Guided laboratory,"Playbooks, Tasks, Handlers, and Idempotency",intermediate,8,Ansible | Linux VMs | Git | Bash/Python,Write and rerun a small idempotent playbook.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
115,DAY_115,12,Phase 12 — Configuration Management and Automation,Applied practice,"Variables, Facts, and Conditional Configuration",intermediate,8,Ansible | Linux VMs | Git | Bash/Python,Use discovered facts without hard-coding host assumptions.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
116,DAY_116,12,Phase 12 — Configuration Management and Automation,Applied practice,Templates and Configuration Validation,intermediate,8,Ansible | Linux VMs | Git | Bash/Python,Render a configuration and validate it before service reload.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
117,DAY_117,12,Phase 12 — Configuration Management and Automation,Evaluation laboratory,"Roles, Reuse, and Dependency Control",intermediate,8,Ansible | Linux VMs | Git | Bash/Python,Package a reusable role with documented defaults.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
118,DAY_118,12,Phase 12 — Configuration Management and Automation,Safety and operations review,Vaults and Secret Handling,intermediate,8,Ansible | Linux VMs | Git | Bash/Python,Use synthetic encrypted variables without exposing vault credentials.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
119,DAY_119,12,Phase 12 — Configuration Management and Automation,Documentation and integration,"Automation Testing, Check Mode, and Rollback",intermediate,8,Ansible | Linux VMs | Git | Bash/Python,Test expected changes and define recovery steps.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
120,DAY_120,12,Phase 12 — Configuration Management and Automation,Assessment and presentation,Configuration Automation Project,intermediate,8,Ansible | Linux VMs | Git | Bash/Python,Deliver an idempotent multi-host configuration with tests and evidence.,"Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
121,DAY_121,13,Phase 13 — Kubernetes and Container Orchestration,Orientation and setup,Kubernetes Architecture and Local Cluster Setup,intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,Create an approved local cluster and inspect control-plane and worker components.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
122,DAY_122,13,Phase 13 — Kubernetes and Container Orchestration,Concept development,"Pods, Labels, Selectors, and Namespaces",intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,Run a pod in a dedicated namespace and query it by labels.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
123,DAY_123,13,Phase 13 — Kubernetes and Container Orchestration,Guided laboratory,"Deployments, ReplicaSets, and Rollouts",intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,Deploy an application and perform a controlled rollout and rollback.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
124,DAY_124,13,Phase 13 — Kubernetes and Container Orchestration,Guided laboratory,"Services, DNS, and Ingress Concepts",intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,Expose an application only within the local lab and verify discovery.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
125,DAY_125,13,Phase 13 — Kubernetes and Container Orchestration,Applied practice,"ConfigMaps, Secrets, and Configuration Safety",intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,Inject non-sensitive config and synthetic secrets without committing values.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
126,DAY_126,13,Phase 13 — Kubernetes and Container Orchestration,Applied practice,"Requests, Limits, Probes, and Scheduling",intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,Add health checks and resource boundaries and inspect behavior.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
127,DAY_127,13,Phase 13 — Kubernetes and Container Orchestration,Evaluation laboratory,Persistent Volumes and Stateful Workloads,intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,Persist test data and explain storage lifecycle limitations.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
128,DAY_128,13,Phase 13 — Kubernetes and Container Orchestration,Safety and operations review,"Kubernetes RBAC, Service Accounts, and Security Contexts",intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,Restrict a workload identity and run containers as non-root.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
129,DAY_129,13,Phase 13 — Kubernetes and Container Orchestration,Documentation and integration,Helm Packaging and Release Management,intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,Package and upgrade a local chart with versioned values.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
130,DAY_130,13,Phase 13 — Kubernetes and Container Orchestration,Assessment and presentation,Kubernetes Assessment Project,intermediate,8,Docker | kind/minikube/k3d | kubectl | Helm | Git,"Deliver a secured, observable local deployment with rollback and cleanup evidence.","Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
131,DAY_131,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Orientation and setup,CI/CD Principles and Pipeline Design,intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,"Map source, build, test, scan, approval, deploy, verify, and rollback stages.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
132,DAY_132,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Concept development,GitHub Actions Workflow Foundations,intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,Run a safe lint/test workflow with least-privilege permissions.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
133,DAY_133,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Guided laboratory,"Build Artifacts, Versions, and Provenance",intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,Produce a versioned artifact and record checksum and source revision.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
134,DAY_134,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Guided laboratory,Pipeline Secrets and OIDC Concepts,intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,Use placeholders and design short-lived pipeline identity.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
135,DAY_135,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Applied practice,Automated Tests and Quality Gates,intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,Block a simulated release when code or configuration checks fail.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
136,DAY_136,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Applied practice,"Container Build, Scan, and Registry Workflow",intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,Build and scan locally; push only to an approved registry if authorized.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
137,DAY_137,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Evaluation laboratory,Infrastructure Pipeline Plan and Approval,intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,Generate an IaC plan and require human approval before apply.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
138,DAY_138,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Safety and operations review,"Deployment Strategies: Rolling, Blue-Green, and Canary",intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,Simulate a controlled release and compare rollback behavior.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
139,DAY_139,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Documentation and integration,Post-Deployment Verification and Automated Rollback,intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,Run smoke tests and trigger a harmless rollback condition.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
140,DAY_140,14,Phase 14 — CI/CD and DevOps Delivery Pipelines,Assessment and presentation,DevOps Pipeline Assessment Project,intermediate-to-advanced,8,GitHub Actions or local CI emulator | Git | Docker | IaC tools | Kubernetes local cluster,"Deliver an auditable pipeline with security, quality, approval, and recovery gates.","Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
141,DAY_141,15,"Phase 15 — Observability, Reliability, and Incident Response",Orientation and setup,"Observability: Metrics, Logs, and Traces",intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,Instrument a local service and correlate the three telemetry types.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
142,DAY_142,15,"Phase 15 — Observability, Reliability, and Incident Response",Concept development,Cloud Metrics and Resource Monitoring,intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,"Collect CPU, memory, disk, network, and application indicators.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
143,DAY_143,15,"Phase 15 — Observability, Reliability, and Incident Response",Guided laboratory,Centralized Logging and Structured Events,intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,Produce structured logs with correlation IDs and privacy-safe fields.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
144,DAY_144,15,"Phase 15 — Observability, Reliability, and Incident Response",Guided laboratory,Distributed Tracing Concepts,intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,Trace a request across local components and identify latency.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
145,DAY_145,15,"Phase 15 — Observability, Reliability, and Incident Response",Applied practice,Dashboards and Operational Visualization,intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,Build a focused dashboard tied to a clear operational question.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
146,DAY_146,15,"Phase 15 — Observability, Reliability, and Incident Response",Applied practice,"SLIs, SLOs, SLAs, and Error Budgets",intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,Define measurable reliability targets for a fictional service.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
147,DAY_147,15,"Phase 15 — Observability, Reliability, and Incident Response",Evaluation laboratory,Alert Design and Noise Reduction,intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,Create actionable alerts and avoid duplicate or non-actionable notifications.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
148,DAY_148,15,"Phase 15 — Observability, Reliability, and Incident Response",Safety and operations review,"Resilience, Timeouts, Retries, and Circuit Breakers",intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,Test bounded failure-handling behavior without retry storms.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
149,DAY_149,15,"Phase 15 — Observability, Reliability, and Incident Response",Documentation and integration,"Incident Response, Timeline, and Postmortem",intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,Run a tabletop incident and produce a blameless evidence-based postmortem.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
150,DAY_150,15,"Phase 15 — Observability, Reliability, and Incident Response",Assessment and presentation,Reliability Engineering Assessment,intermediate-to-advanced,8,Prometheus | Grafana | OpenTelemetry/local stack | Docker | Git,"Deliver observable service evidence, SLOs, alerts, and an incident runbook.","Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
151,DAY_151,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Orientation and setup,Cloud Threat Modeling and Trust Boundaries,intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,Create a threat model for a fictional cloud workload.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
152,DAY_152,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Concept development,Secure Baselines and Configuration Hardening,intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,Evaluate a disposable system against an approved baseline.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
153,DAY_153,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Guided laboratory,Vulnerability Scanning and Remediation Workflow,intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,Scan assigned local artifacts and prioritize remediation.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
154,DAY_154,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Guided laboratory,"Cloud Encryption, Certificates, and Key Lifecycle",intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,Create a local TLS demonstration and document certificate/key lifecycle.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
155,DAY_155,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Applied practice,"Security Logging, Detection, and Audit Trails",intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,Analyze synthetic security events and protect log integrity.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
156,DAY_156,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Applied practice,"Compliance, Evidence, and Control Mapping",intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,Map technical evidence to selected NIST/ISO/CIS-style controls without claiming certification.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
157,DAY_157,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Evaluation laboratory,"Data Residency, Privacy, and Retention",intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,"Design a lifecycle for collection, regional storage, access, retention, and deletion.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
158,DAY_158,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Safety and operations review,"Business Impact Analysis, RPO, and RTO",intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,Prioritize fictional services and define recovery objectives.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
159,DAY_159,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Documentation and integration,Disaster Recovery Strategies and Exercises,intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,"Design backup/restore, pilot-light, warm-standby, and multi-site options.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
160,DAY_160,16,"Phase 16 — Cloud Security, Compliance, and Business Continuity",Assessment and presentation,Cloud Security and Continuity Assessment,intermediate-to-advanced,8,local security tools | Docker | IaC scanners | NIST/CSA/CIS guidance | Git,"Deliver an assurance package with threat, controls, evidence, and tested recovery.","Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
161,DAY_161,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Orientation and setup,FinOps Principles and Cloud Cost Ownership,intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,"Define cost accountability across engineering, finance, and business roles.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
162,DAY_162,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Concept development,"Cost Allocation, Tags, Budgets, and Forecasts",intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,"Build a fictional cost model with owners, alerts, and forecast variance.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
163,DAY_163,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Guided laboratory,Rightsizing and Resource Utilization,intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,"Use synthetic metrics to recommend smaller, larger, scheduled, or terminated resources.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
164,DAY_164,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Guided laboratory,"On-Demand, Reserved, Savings, and Spot Concepts",intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,Compare pricing commitments and interruption risk without making purchases.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
165,DAY_165,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Applied practice,"Storage, Data Transfer, and Hidden Cost Drivers",intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,"Estimate lifecycle, requests, egress, backups, logs, and support costs.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
166,DAY_166,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Applied practice,Well-Architected Reviews and Tradeoffs,intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,"Review a fictional workload across security, reliability, performance, cost, and operations.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
167,DAY_167,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Evaluation laboratory,Cloud Migration Strategies and Discovery,intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,"Classify workloads using rehost, replatform, refactor, retain, retire, and replace.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
