day,day_code,phase_number,phase,mode,topic,difficulty,estimated_time_hours,tools,objective,required_submission
74,DAY_074,8,Vulnerability Management,Guided laboratory,Vulnerability Scanning In Sandbox — Configuration Lab,foundation-to-intermediate,8,VirtualBox | Kali Linux | isolated VMs | approved scanners | OWASP Juice Shop | Git,"Complete a supervised applied lab for vulnerability scanning in sandbox, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
75,DAY_075,8,Vulnerability Management,Applied practice,Risk Scoring And Prioritization — Design and Technique,foundation-to-intermediate,8,VirtualBox | Kali Linux | isolated VMs | approved scanners | OWASP Juice Shop | Git,"Explain and demonstrate risk scoring and prioritization through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
76,DAY_076,8,Vulnerability Management,Operations and measurement,Risk Scoring And Prioritization — Operations and Measurement,foundation-to-intermediate,8,VirtualBox | Kali Linux | isolated VMs | approved scanners | OWASP Juice Shop | Git,"Complete a supervised applied lab for risk scoring and prioritization, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
77,DAY_077,8,Vulnerability Management,Troubleshooting laboratory,Remediation Verification And Reporting — Troubleshooting and Failure Modes,foundation-to-intermediate,8,VirtualBox | Kali Linux | isolated VMs | approved scanners | OWASP Juice Shop | Git,"Explain and demonstrate remediation verification and reporting through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
78,DAY_078,8,Vulnerability Management,Safety and quality review,"Remediation Verification And Reporting — Safety, Quality, and Verification",foundation-to-intermediate,8,VirtualBox | Kali Linux | isolated VMs | approved scanners | OWASP Juice Shop | Git,"Complete a supervised applied lab for remediation verification and reporting, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
79,DAY_079,8,Vulnerability Management,Integration and documentation,"Vulnerability Management — Integration, Documentation, and Handover",foundation-to-intermediate,8,VirtualBox | Kali Linux | isolated VMs | approved scanners | OWASP Juice Shop | Git,"Integrate the four vulnerability management skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
80,DAY_080,8,Vulnerability Management,Assessment and presentation,Vulnerability Management — Assessment Project,foundation-to-intermediate,8,VirtualBox | Kali Linux | isolated VMs | approved scanners | OWASP Juice Shop | Git,"Plan, execute, verify, present, and safely close an assessment project covering the complete vulnerability management phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
81,DAY_081,9,Secure Configuration and Hardening,Orientation and setup,Cis-Style Baseline Review — Foundations and Vocabulary,intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Explain and demonstrate CIS-style baseline review through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
82,DAY_082,9,Secure Configuration and Hardening,Concept development,Cis-Style Baseline Review — Applied Baseline Lab,intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Complete a supervised applied lab for CIS-style baseline review, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
83,DAY_083,9,Secure Configuration and Hardening,Guided laboratory,Service And Port Reduction — Architecture and Components,intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Explain and demonstrate service and port reduction through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
84,DAY_084,9,Secure Configuration and Hardening,Guided laboratory,Service And Port Reduction — Configuration Lab,intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Complete a supervised applied lab for service and port reduction, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
85,DAY_085,9,Secure Configuration and Hardening,Applied practice,Secure Configuration Automation — Design and Technique,intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Explain and demonstrate secure configuration automation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
86,DAY_086,9,Secure Configuration and Hardening,Operations and measurement,Secure Configuration Automation — Operations and Measurement,intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Complete a supervised applied lab for secure configuration automation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
87,DAY_087,9,Secure Configuration and Hardening,Troubleshooting laboratory,Configuration Drift And Validation — Troubleshooting and Failure Modes,intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Explain and demonstrate configuration drift and validation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
88,DAY_088,9,Secure Configuration and Hardening,Safety and quality review,"Configuration Drift And Validation — Safety, Quality, and Verification",intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Complete a supervised applied lab for configuration drift and validation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
89,DAY_089,9,Secure Configuration and Hardening,Integration and documentation,"Secure Configuration and Hardening — Integration, Documentation, and Handover",intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Integrate the four secure configuration and hardening skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
90,DAY_090,9,Secure Configuration and Hardening,Assessment and presentation,Secure Configuration and Hardening — Assessment Project,intermediate,8,VirtualBox | Kali Linux | Linux/Windows VMs | Ansible/local scripts | Git | baseline guides,"Plan, execute, verify, present, and safely close an assessment project covering the complete secure configuration and hardening phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
91,DAY_091,10,Web Application Security,Orientation and setup,Http Sessions And Browser Security — Foundations and Vocabulary,intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Explain and demonstrate HTTP sessions and browser security through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
92,DAY_092,10,Web Application Security,Concept development,Http Sessions And Browser Security — Applied Baseline Lab,intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Complete a supervised applied lab for HTTP sessions and browser security, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
93,DAY_093,10,Web Application Security,Guided laboratory,Input Validation And Injection Concepts — Architecture and Components,intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Explain and demonstrate input validation and injection concepts through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
94,DAY_094,10,Web Application Security,Guided laboratory,Input Validation And Injection Concepts — Configuration Lab,intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Complete a supervised applied lab for input validation and injection concepts, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
95,DAY_095,10,Web Application Security,Applied practice,Authentication And Access-Control Flaws — Design and Technique,intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Explain and demonstrate authentication and access-control flaws through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
96,DAY_096,10,Web Application Security,Operations and measurement,Authentication And Access-Control Flaws — Operations and Measurement,intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Complete a supervised applied lab for authentication and access-control flaws, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
97,DAY_097,10,Web Application Security,Troubleshooting laboratory,Secure Headers Logging And Remediation — Troubleshooting and Failure Modes,intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Explain and demonstrate secure headers logging and remediation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
98,DAY_098,10,Web Application Security,Safety and quality review,"Secure Headers Logging And Remediation — Safety, Quality, and Verification",intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Complete a supervised applied lab for secure headers logging and remediation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
99,DAY_099,10,Web Application Security,Integration and documentation,"Web Application Security — Integration, Documentation, and Handover",intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Integrate the four web application security skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
100,DAY_100,10,Web Application Security,Assessment and presentation,Web Application Security — Assessment Project,intermediate,8,VirtualBox | Kali Linux | OWASP Juice Shop | browser developer tools | Burp Community in local lab | ZAP in local lab,"Plan, execute, verify, present, and safely close an assessment project covering the complete web application security phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
101,DAY_101,11,Security Monitoring and SIEM,Orientation and setup,Log Sources And Normalization — Foundations and Vocabulary,intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Explain and demonstrate log sources and normalization through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
102,DAY_102,11,Security Monitoring and SIEM,Concept development,Log Sources And Normalization — Applied Baseline Lab,intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Complete a supervised applied lab for log sources and normalization, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
103,DAY_103,11,Security Monitoring and SIEM,Guided laboratory,Detection Rules And Correlation — Architecture and Components,intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Explain and demonstrate detection rules and correlation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
104,DAY_104,11,Security Monitoring and SIEM,Guided laboratory,Detection Rules And Correlation — Configuration Lab,intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Complete a supervised applied lab for detection rules and correlation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
105,DAY_105,11,Security Monitoring and SIEM,Applied practice,Dashboards Alerts And Triage — Design and Technique,intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Explain and demonstrate dashboards alerts and triage through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
106,DAY_106,11,Security Monitoring and SIEM,Operations and measurement,Dashboards Alerts And Triage — Operations and Measurement,intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Complete a supervised applied lab for dashboards alerts and triage, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
107,DAY_107,11,Security Monitoring and SIEM,Troubleshooting laboratory,False Positives Tuning And Evidence — Troubleshooting and Failure Modes,intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Explain and demonstrate false positives tuning and evidence through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
108,DAY_108,11,Security Monitoring and SIEM,Safety and quality review,"False Positives Tuning And Evidence — Safety, Quality, and Verification",intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Complete a supervised applied lab for false positives tuning and evidence, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
109,DAY_109,11,Security Monitoring and SIEM,Integration and documentation,"Security Monitoring and SIEM — Integration, Documentation, and Handover",intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Integrate the four security monitoring and siem skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
110,DAY_110,11,Security Monitoring and SIEM,Assessment and presentation,Security Monitoring and SIEM — Assessment Project,intermediate,8,VirtualBox | Kali Linux | Wazuh/Elastic local lab | Sysmon | Linux logs | Wireshark,"Plan, execute, verify, present, and safely close an assessment project covering the complete security monitoring and siem phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
111,DAY_111,12,Incident Response and Forensics,Orientation and setup,Preparation And Evidence Handling — Foundations and Vocabulary,intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Explain and demonstrate preparation and evidence handling through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
112,DAY_112,12,Incident Response and Forensics,Concept development,Preparation And Evidence Handling — Applied Baseline Lab,intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Complete a supervised applied lab for preparation and evidence handling, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
113,DAY_113,12,Incident Response and Forensics,Guided laboratory,Detection Analysis And Containment — Architecture and Components,intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Explain and demonstrate detection analysis and containment through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
114,DAY_114,12,Incident Response and Forensics,Guided laboratory,Detection Analysis And Containment — Configuration Lab,intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Complete a supervised applied lab for detection analysis and containment, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
115,DAY_115,12,Incident Response and Forensics,Applied practice,Eradication Recovery And Lessons — Design and Technique,intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Explain and demonstrate eradication recovery and lessons through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
116,DAY_116,12,Incident Response and Forensics,Operations and measurement,Eradication Recovery And Lessons — Operations and Measurement,intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Complete a supervised applied lab for eradication recovery and lessons, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
117,DAY_117,12,Incident Response and Forensics,Troubleshooting laboratory,Disk Memory And Network Forensic Concepts — Troubleshooting and Failure Modes,intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Explain and demonstrate disk memory and network forensic concepts through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
118,DAY_118,12,Incident Response and Forensics,Safety and quality review,"Disk Memory And Network Forensic Concepts — Safety, Quality, and Verification",intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Complete a supervised applied lab for disk memory and network forensic concepts, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
119,DAY_119,12,Incident Response and Forensics,Integration and documentation,"Incident Response and Forensics — Integration, Documentation, and Handover",intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Integrate the four incident response and forensics skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
120,DAY_120,12,Incident Response and Forensics,Assessment and presentation,Incident Response and Forensics — Assessment Project,intermediate,8,VirtualBox | Kali Linux | isolated VMs | Autopsy/approved tools | Wireshark | hash tools,"Plan, execute, verify, present, and safely close an assessment project covering the complete incident response and forensics phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
121,DAY_121,13,Malware Defense and Endpoint Security,Orientation and setup,Malware Behavior And Indicators — Foundations and Vocabulary,intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Explain and demonstrate malware behavior and indicators through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
122,DAY_122,13,Malware Defense and Endpoint Security,Concept development,Malware Behavior And Indicators — Applied Baseline Lab,intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Complete a supervised applied lab for malware behavior and indicators, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
123,DAY_123,13,Malware Defense and Endpoint Security,Guided laboratory,Endpoint Protection And Application Control — Architecture and Components,intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Explain and demonstrate endpoint protection and application control through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
124,DAY_124,13,Malware Defense and Endpoint Security,Guided laboratory,Endpoint Protection And Application Control — Configuration Lab,intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Complete a supervised applied lab for endpoint protection and application control, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
125,DAY_125,13,Malware Defense and Endpoint Security,Applied practice,Safe Static Analysis Concepts — Design and Technique,intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Explain and demonstrate safe static analysis concepts through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
126,DAY_126,13,Malware Defense and Endpoint Security,Operations and measurement,Safe Static Analysis Concepts — Operations and Measurement,intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Complete a supervised applied lab for safe static analysis concepts, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
127,DAY_127,13,Malware Defense and Endpoint Security,Troubleshooting laboratory,Sandboxing And Remediation — Troubleshooting and Failure Modes,intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Explain and demonstrate sandboxing and remediation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
128,DAY_128,13,Malware Defense and Endpoint Security,Safety and quality review,"Sandboxing And Remediation — Safety, Quality, and Verification",intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Complete a supervised applied lab for sandboxing and remediation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
129,DAY_129,13,Malware Defense and Endpoint Security,Integration and documentation,"Malware Defense and Endpoint Security — Integration, Documentation, and Handover",intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Integrate the four malware defense and endpoint security skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
130,DAY_130,13,Malware Defense and Endpoint Security,Assessment and presentation,Malware Defense and Endpoint Security — Assessment Project,intermediate,8,VirtualBox | Kali Linux | non-malicious samples only | Windows/Linux VMs | Sysinternals | local sandbox,"Plan, execute, verify, present, and safely close an assessment project covering the complete malware defense and endpoint security phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
131,DAY_131,14,Cloud and Container Security,Orientation and setup,Cloud Shared Responsibility And Iam — Foundations and Vocabulary,intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Explain and demonstrate cloud shared responsibility and IAM through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
132,DAY_132,14,Cloud and Container Security,Concept development,Cloud Shared Responsibility And Iam — Applied Baseline Lab,intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Complete a supervised applied lab for cloud shared responsibility and IAM, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
133,DAY_133,14,Cloud and Container Security,Guided laboratory,Secure Cloud Networking And Storage — Architecture and Components,intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Explain and demonstrate secure cloud networking and storage through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
134,DAY_134,14,Cloud and Container Security,Guided laboratory,Secure Cloud Networking And Storage — Configuration Lab,intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Complete a supervised applied lab for secure cloud networking and storage, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
135,DAY_135,14,Cloud and Container Security,Applied practice,Container Image And Runtime Security — Design and Technique,intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Explain and demonstrate container image and runtime security through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
136,DAY_136,14,Cloud and Container Security,Operations and measurement,Container Image And Runtime Security — Operations and Measurement,intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Complete a supervised applied lab for container image and runtime security, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
137,DAY_137,14,Cloud and Container Security,Troubleshooting laboratory,Cloud Logging Posture And Cost Boundaries — Troubleshooting and Failure Modes,intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Explain and demonstrate cloud logging posture and cost boundaries through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
138,DAY_138,14,Cloud and Container Security,Safety and quality review,"Cloud Logging Posture And Cost Boundaries — Safety, Quality, and Verification",intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Complete a supervised applied lab for cloud logging posture and cost boundaries, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
139,DAY_139,14,Cloud and Container Security,Integration and documentation,"Cloud and Container Security — Integration, Documentation, and Handover",intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Integrate the four cloud and container security skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
140,DAY_140,14,Cloud and Container Security,Assessment and presentation,Cloud and Container Security — Assessment Project,intermediate-to-advanced,8,VirtualBox | Kali Linux | Docker | local cloud emulator | IaC scanners | Git,"Plan, execute, verify, present, and safely close an assessment project covering the complete cloud and container security phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
141,DAY_141,15,Threat Intelligence and Hunting,Orientation and setup,Intelligence Lifecycle And Source Evaluation — Foundations and Vocabulary,intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Explain and demonstrate intelligence lifecycle and source evaluation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
142,DAY_142,15,Threat Intelligence and Hunting,Concept development,Intelligence Lifecycle And Source Evaluation — Applied Baseline Lab,intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Complete a supervised applied lab for intelligence lifecycle and source evaluation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
143,DAY_143,15,Threat Intelligence and Hunting,Guided laboratory,Iocs Ttps And Att&Ck Mapping — Architecture and Components,intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Explain and demonstrate IOCs TTPs and ATT&CK mapping through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
144,DAY_144,15,Threat Intelligence and Hunting,Guided laboratory,Iocs Ttps And Att&Ck Mapping — Configuration Lab,intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Complete a supervised applied lab for IOCs TTPs and ATT&CK mapping, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
145,DAY_145,15,Threat Intelligence and Hunting,Applied practice,Hypothesis-Driven Hunting — Design and Technique,intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Explain and demonstrate hypothesis-driven hunting through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
